review_id,domain_group,document,mcqa_row_index,v13_original_row_index,v13_source_row_index,input_hash,question,answer,target,contextualized_question,raw_response
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/5,medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,5,10,7,9affaa52572d6266a0ad1c26a81b487f25143a017ae2afaa1541148ec97236c8,"After HNF1A-MODY was confirmed, what report-stated mechanism best explains why glycosuria accompanied his hyperglycaemia?",reduced SGLT2 expression,reduced SGLT2 expression,"In the context of the case report 'Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A', what mechanism is described as the reason for the occurrence of glycosuria alongside hyperglycaemia after the confirmation of HNF1A-MODY?","{
  ""contextualized_question"": ""In the context of the case report 'Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A', what mechanism is described as the reason for the occurrence of glycosuria alongside hyperglycaemia after the confirmation of HNF1A-MODY?"",
  ""notes"": ""The question is designed to assess understanding of the mechanisms involved in HNF1A-MODY as presented in the specified case report.""
}"
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/6,medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,6,16,9,051248559159ed52245960ffcd09e6060e4807abe0e1f277cc1e057461a925b9,"Despite no microalbuminuria or retinopathy, what complication had already been demonstrated by testing?",autonomic dysfunction,autonomic dysfunction,"In the case report titled 'Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A', what complication was identified through testing despite the absence of microalbuminuria and retinopathy?","{
  ""contextualized_question"": ""In the case report titled 'Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A', what complication was identified through testing despite the absence of microalbuminuria and retinopathy?"",
  ""notes"": ""The question is designed to assess understanding of the complications associated with the patient's condition as described in the document.""
}"
medical/Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel/7,medical,Nontype_1_and_nontype_2_diabetes_in_a_young_man_due_to_novel,7,4,2,08584fa3d4a673d08f6a9667079f8b987274fa052a72ac2dcdbf8b26c3f28469,What diagnosis did his possible metabolic syndrome fail to rule out?,MODY,MODY,"In the case report titled 'Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A', what condition was not ruled out despite the presence of possible metabolic syndrome?","{
  ""contextualized_question"": ""In the case report titled 'Non-type 1 and non-type 2 diabetes in a young man due to novel mutation in HNF1A', what condition was not ruled out despite the presence of possible metabolic syndrome?"",
  ""notes"": ""The question is designed to assess understanding of the implications of metabolic syndrome in the context of the specific case report.""
}"
medical/Pancreatopleural_fistula_in_childhood/0,medical,Pancreatopleural_fistula_in_childhood,0,13,4,e42b6b37fbf0639ecab1cd946edd5f293664ce301b7a584a388767236e957c68,What uncorrected process best explains why thoracocentesis improved him only briefly before the effusion returned?,ongoing pancreatic leakage,ongoing pancreatic leakage,"In the context of the case report 'Pancreatopleural fistula in childhood', what underlying condition explains the temporary improvement following thoracocentesis before the effusion reappeared?","{
  ""contextualized_question"": ""In the context of the case report 'Pancreatopleural fistula in childhood', what underlying condition explains the temporary improvement following thoracocentesis before the effusion reappeared?"",
  ""notes"": ""The question is designed to assess understanding of the medical condition discussed in the document, specifically focusing on the reason for the recurrence of symptoms after a temporary intervention.""
}"
medical/Pancreatopleural_fistula_in_childhood/1,medical,Pancreatopleural_fistula_in_childhood,1,14,5,9748753b5ef6c91427479da40f783137b3c67eadbde91f043d40277177763b14,"After alternative causes of pleural effusion were excluded and imaging showed the pancreatic-pleural connection, what unifying cause remained for this child’s recurrent chest presentations?",post-traumatic PPF,post-traumatic PPF,"In the context of the case report 'Pancreatopleural fistula in childhood', what was identified as the remaining unifying cause for the child's recurrent chest presentations after ruling out alternative causes of pleural effusion and confirming a pancreatic-pleural connection through imaging?","{
  ""contextualized_question"": ""In the context of the case report 'Pancreatopleural fistula in childhood', what was identified as the remaining unifying cause for the child's recurrent chest presentations after ruling out alternative causes of pleural effusion and confirming a pancreatic-pleural connection through imaging?"",
  ""notes"": ""The question is designed to assess understanding of the case report's findings regarding the cause of the child's symptoms.""
}"
medical/Pancreatopleural_fistula_in_childhood/2,medical,Pancreatopleural_fistula_in_childhood,2,3,1,1e07a1680b694c6a92ac357da9d3497e0439ba09ee4d74f3aa5c55b0c43e2279,What diagnostic consequence follows from the report’s description of PPF as having a “Pulmonary mask”?,delayed pancreatic diagnosis,delayed pancreatic diagnosis,"In the context of the case report 'Pancreatopleural fistula in childhood', what is the impact on diagnosis when PPF is described as having a 'Pulmonary mask'?","{
  ""contextualized_question"": ""In the context of the case report 'Pancreatopleural fistula in childhood', what is the impact on diagnosis when PPF is described as having a 'Pulmonary mask'?"",
  ""notes"": ""The question is designed to assess understanding of the diagnostic implications of the term 'Pulmonary mask' as used in the report, without directly referencing the answer.""
}"
medical/Pancreatopleural_fistula_in_childhood/3,medical,Pancreatopleural_fistula_in_childhood,3,15,6,757b169c1bb977d80104050ac48867e5c4801f0d03d9510649d447d1f2d15032,"If the child's drainage had not stopped after medical therapy, what next intervention would the report logically support given the duct narrowing?",ERCP with stenting,ERCP with stenting,"In the context of the case report 'Pancreatopleural fistula in childhood', what intervention is recommended if a child's drainage continues after medical therapy, considering the presence of duct narrowing?","{
  ""contextualized_question"": ""In the context of the case report 'Pancreatopleural fistula in childhood', what intervention is recommended if a child's drainage continues after medical therapy, considering the presence of duct narrowing?"",
  ""notes"": ""The question is designed to assess understanding of the recommended medical intervention based on the findings and recommendations outlined in the report.""
}"
medical/Pancreatopleural_fistula_in_childhood/4,medical,Pancreatopleural_fistula_in_childhood,4,5,2,825eb947180d9f7daf6775bb55499a1537ab0538b50f518620ba6354bb771610,What shared therapeutic aim linked nil per oral status and Octreotide in this case?,pancreatic rest,pancreatic rest,"In the context of the case report 'Pancreatopleural fistula in childhood', what was the common therapeutic goal associated with the nil per oral status and the use of Octreotide?","{
  ""contextualized_question"": ""In the context of the case report 'Pancreatopleural fistula in childhood', what was the common therapeutic goal associated with the nil per oral status and the use of Octreotide?"",
  ""notes"": ""The question is designed to assess understanding of the therapeutic strategies discussed in the document without revealing the answer.""
}"
medical/TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy/0,medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,0,9,4,b23a92c6eedf647c71b72a7e4a33d2caeb2df64b9065539041cb8e496bed5d3c,"What overall conclusion is supported by stable symptoms, valve function, and lack of recurrent infection through 1 year?",durability of the result,durability of the result,"In the context of the case report 'TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome', what conclusion can be drawn from the stable symptoms, preserved valve function, and absence of recurrent infection observed over a one-year period?","{
  ""contextualized_question"": ""In the context of the case report 'TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome', what conclusion can be drawn from the stable symptoms, preserved valve function, and absence of recurrent infection observed over a one-year period?"",
  ""notes"": ""The question is designed to assess understanding of the outcomes reported in the specified medical case report, focusing on the implications of the patient's condition after one year.""
}"
medical/TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy/1,medical,TAVinTAVinTAV_after_treated_endocarditis_procedural_strategy,1,16,9,3baeb22e6bac9b6e96e6e7976ef9423322d322b3a3211e7c1dd40138e4528c85,"Despite attempted commissural alignment, what problem could still remain because of cumulative mesh burden?",impaired coronary access,impaired coronary access,"In the context of the case report 'TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome', what issue may persist due to the cumulative mesh burden despite efforts to align the commissures?","{
  ""contextualized_question"": ""In the context of the case report 'TAV-in-TAV-in-TAV after treated endocarditis: procedural strategy, imaging planning and 1-year outcome', what issue may persist due to the cumulative mesh burden despite efforts to align the commissures?"",
  ""notes"": ""The question is designed to assess understanding of the complications associated with TAV-in-TAV-in-TAV procedures as discussed in the specified document.""
}"
