method,model,domain,probe_index,log_prob,target_rank
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,21,-15.126733779907228,139.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,22,-6.25555419921875,5.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,23,-20.40259552001953,1413.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,24,-0.6569678783416748,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,25,-17.444358825683594,284.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,26,-6.004837512969971,7.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,27,-13.423099517822266,20.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,28,-10.61982536315918,56.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,29,-2.63993501663208,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,30,-3.522162914276123,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,31,-7.183142185211182,19.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,32,-1.84197998046875,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,33,-8.799382209777832,9.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,34,-13.870685577392578,20.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,35,-5.302409648895264,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,36,-19.102184295654297,85.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,37,-2.53784728050232,5.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,38,-5.468540668487549,3.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,39,-3.512138843536377,3.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,40,-1.9850553274154663,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,41,-18.490079879760746,1752.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,42,-26.289608001708984,30.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,43,-10.80153465270996,3.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,44,-29.799694061279297,6.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,45,-1.5194050073623655,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,46,-9.749467849731444,65.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,47,-0.1209892332553863,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,48,-18.21227264404297,4772.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,49,-7.471919059753418,40.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,50,-7.057068347930908,4.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,51,-17.55059242248535,28.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,52,-15.078075408935549,4.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,53,-1.421239137649536,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,54,-11.358927726745604,3.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,55,-16.341449737548828,44.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,56,-20.01682472229004,146.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,57,-22.96099853515625,51.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,58,-1.0770055055618286,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,59,-5.994929313659668,17.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,60,-2.4102816581726074,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,61,-23.945491790771484,9.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,62,-0.4449791312217712,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,63,-5.932315826416016,9.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,64,-8.062980651855469,117.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,65,-4.83387565612793,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,66,-14.161824226379396,11.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,67,-17.167591094970703,1102.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,68,-15.597347259521484,500.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,69,-18.9599723815918,11578.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,70,-0.5896413326263428,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,71,-4.331328392028809,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,72,-3.241086006164551,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,73,-13.361756324768066,16.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,74,-12.273920059204102,40.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,75,-6.521186351776123,8.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,76,-1.9522361755371092,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,77,-27.61440658569336,20.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,78,-14.391863822937012,23.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,79,-1.0964699983596802,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,80,-1.105060338973999,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,81,-34.29176330566406,377.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,82,-13.810331344604492,45.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,83,-18.14225006103516,11.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,84,-8.692814826965332,26.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,85,-9.507909774780272,125.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,86,-2.821047306060791,3.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,87,-8.851568222045898,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,88,-24.88839530944824,78.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,89,-4.006321907043457,3.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,90,-1.7159503698349,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,91,-14.685433387756348,327.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,92,-8.969285011291504,11.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,93,-0.2762631177902221,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,94,-1.131343960762024,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,95,-4.567973613739014,3.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,96,-5.149795055389404,18.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,97,-7.619089126586914,11.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,98,-8.156256675720215,7.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,99,-3.439642429351806,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,100,-0.9006379842758179,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,101,-6.782449245452881,15.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,102,-22.72157287597656,145.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,103,-13.04177474975586,310.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,104,-6.747186660766602,12.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,105,-2.399962902069092,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,106,-2.405144691467285,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,107,-6.573175430297852,54.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,108,-16.047161102294922,13.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,109,-5.827642440795898,8.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,110,-10.03676700592041,57.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,111,-6.849173069000244,7.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,112,-11.676803588867188,22.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,113,-4.0388383865356445,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,114,-25.30943298339844,409.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,115,-6.7739105224609375,7.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,116,-0.6835964918136597,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,117,-7.688536643981934,29.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,118,-8.726499557495117,9.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,119,-3.731447696685791,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,120,-9.85749053955078,13.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,121,-11.679099082946776,12.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,122,-23.893632888793945,25.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,123,-15.98037815093994,19.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,124,-2.8749117851257324,3.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,125,-6.383083820343018,6.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,126,-15.042704582214355,15.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,127,-27.254398345947266,657.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,128,-2.113391160964966,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,129,-8.459197998046875,35.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,130,-9.718009948730469,11.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,131,-0.0325645916163921,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,132,-4.911078453063965,2.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,133,-0.3271054923534393,1.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,134,-8.408173561096191,10.0
para9,32b,Dermatomyositis_masquerading_as_angioedema_a_crucial_differe,135,-15.851016998291016,98.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,0,-14.556743621826172,54.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,1,-7.232949256896973,13.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,2,-14.013526916503906,73.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,3,-8.402172088623047,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,4,-2.3357162475585938,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,5,-2.4867517948150635,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,6,-5.124685764312744,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,7,-17.455524444580078,2390.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,8,-7.370115756988525,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,9,-8.890936851501465,38.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,10,-9.272171974182127,6.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,11,-7.224796295166016,4.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,12,-2.3434650897979736,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,13,-1.4888548851013184,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,14,-1.995103359222412,3.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,15,-21.103302001953125,45.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,16,-4.317368030548096,4.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,17,-3.953748226165772,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,18,-1.3520995378494265,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,19,-1.1854511499404907,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,20,-0.0443902239203453,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,21,-4.466625213623047,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,22,-14.77782154083252,189.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,23,-4.7749786376953125,9.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,24,-10.62332820892334,97.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,25,-7.834076404571533,8.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,26,-5.620473384857178,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,27,-8.526010513305664,4.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,28,-17.09432601928711,1406.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,29,-1.8269217014312744,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,30,-6.677192687988281,4.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,31,-21.09119415283203,73.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,32,-18.64980697631836,27.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,33,-2.854562997817993,3.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,34,-3.84473729133606,9.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,35,-2.665086269378662,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,36,-0.1864306479692459,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,37,-13.203007698059082,128.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,38,-12.287662506103516,8.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,39,-20.512182235717773,574.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,40,-1.267303228378296,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,41,-11.43960189819336,37.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,42,-0.2780352532863617,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,43,-9.212987899780272,19.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,44,-1.828119874000549,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,45,-1.3226265907287598,2.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,46,-7.769132137298584,3.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,47,-4.909488677978516,9.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,48,-13.189445495605469,15.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,49,-2.3646769523620605,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,50,-2.969839811325073,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,51,-3.9782867431640634,4.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,52,-13.972869873046877,62.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,53,-11.449078559875488,18.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,54,-8.631571769714355,12.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,55,-6.840054988861084,6.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,56,-8.406269073486328,4.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,57,-10.832060813903809,23.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,58,-4.128814220428467,3.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,59,-10.334151268005373,24.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,60,-15.72100830078125,96.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,61,-1.2572846412658691,1.0
para9,32b,From_dog_bite_to_dialysis_complementmediated_haemolytic_urae,62,-19.61212921142578,48.0
